0,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1,0.11,0.12,0.13,0.14,0.15,0.16,0.17,0.18,0.19,0.2,0.21,0.22,0.23,0.24,0.25,0.26,0.27,0.28,0.29,0.3,0.31,0.32,0.33,0.34,0.35,0.36,0.37,0.38,0.39,0.4,0.41,0.42,0.43,0.44,0.45,0.46,0.47,0.48,0.49,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.57,0.58,0.59,0.6,0.61,0.62,0.63,0.64,0.65,0.66,0.67,0.68,0.69,0.7,0.71,0.72,0.73,0.74,0.75,0.76,0.77,0.78,0.79,0.8,0.81,0.82,0.83,0.84,0.85,0.86,0.87,0.88,0.89,0.9,0.91,0.92,0.93,0.94,0.95,0.96,0.97,0.98,0.99,1,zones
0,0.23692196,0.473843921,0.710765881,0.947687841,1.184609802,1.421531762,1.658453723,1.895375683,2.132297643,2.369219604,3.176539655,3.983859706,4.791179757,5.598499808,6.405819859,6.773883752,7.141947645,7.510011539,7.878075432,8.246139325,8.298752006,8.351364686,8.403977367,8.456590047,8.509202728,8.561815408,8.614428089,8.667040769,8.71965345,8.77226613,8.775641338,8.779016545,8.782391753,8.78576696,8.789142168,8.792517375,8.795892583,8.79926779,8.802642998,8.806018205,8.808747857,8.811477509,8.81420716,8.816936812,8.819666464,8.822396115,8.825125767,8.827855419,8.83058507,8.833314722,8.835644251,8.837973779,8.840303308,8.842632836,8.844962365,8.847291893,8.849621422,8.85195095,8.854280479,8.856610007,8.857833818,8.859057628,8.860281439,8.861505249,8.86272906,8.86395287,8.865176681,8.866400491,8.867624302,8.868848112,8.869455971,8.87006383,8.870671689,8.871279548,8.871887407,8.872495267,8.873103126,8.873710985,8.874318844,8.874926703,8.876151866,8.877377029,8.878602193,8.879827356,8.881052519,8.882277683,8.883502846,8.884728009,8.885953173,8.887178336,8.886418131,8.885657926,8.884897721,8.884137516,8.88337731,8.882617105,8.8818569,8.881096695,8.88033649,8.879576285,C
